Issue Number; Title; Github URL; Labels; State; Created At; Updated At; Reporter; Assignee
942; "audiobooks: UI controls, accessibility"; https://github.com/edrlab/thorium-reader/issues/942; "audiobooks"; open; 02/12/2020; 06/30/2020; danielweck; danielweck
941; "audiobooks: library category to separate from text books (EPUBs), 'reading' versus 'listening'"; https://github.com/edrlab/thorium-reader/issues/941; "audiobooks"; closed; 02/12/2020; 03/20/2020; danielweck; panaC
940; "audiobooks: duration metadata display in publication info dialog"; https://github.com/edrlab/thorium-reader/issues/940; "audiobooks"; closed; 02/12/2020; 03/20/2020; danielweck; panaC
939; "readium-desktop  Does not support smil, but browser plugins support smil"; https://github.com/edrlab/thorium-reader/issues/939; ""; closed; 02/12/2020; 05/11/2020; huaimutou; 
938; "Audiobooks support (no LCP, but working bookmarks + reading location restore, as well as ReadiumCSS theming)"; https://github.com/edrlab/thorium-reader/pull/938; ""; closed; 02/12/2020; 06/15/2020; danielweck; 
937; "NPM package updates (most minor), includes Electron v8 (requires recompiled LCP lib), includes latest R2 components which add support for navigator publication session (audiobooks in separate PR)"; https://github.com/edrlab/thorium-reader/pull/937; ""; closed; 02/12/2020; 06/15/2020; danielweck; 
936; "Electron Windows won't open until generated data is cleared"; https://github.com/edrlab/thorium-reader/issues/936; ""; closed; 02/05/2020; 04/19/2020; brettins; 
935; "support for TTS readaloud (additional UI to drive the existing R2 implementation)"; https://github.com/edrlab/thorium-reader/issues/935; ""; closed; 01/31/2020; 05/07/2020; danielweck; panaC
934; "completely blank window even after deleting the application's Electron config folder"; https://github.com/edrlab/thorium-reader/issues/934; ""; closed; 01/30/2020; 03/28/2020; danielweck; 
933; "img (and svg) zoom"; https://github.com/edrlab/thorium-reader/issues/933; ""; closed; 01/27/2020; 08/26/2022; pkra; 
932; "fixes #931: disable publicationInfo dialog displayed over other dialog"; https://github.com/edrlab/thorium-reader/pull/932; ""; closed; 01/27/2020; 01/27/2020; panaC; panaC
931; "bug: when invoking the 'about' box, a strange empty modal dialog with infinite spinner is displayed over the 'about' information"; https://github.com/edrlab/thorium-reader/issues/931; ""; closed; 01/24/2020; 01/27/2020; danielweck; panaC
930; "[WIP][NEW FEATURES WAITING DEEP TESTS BEFORE MERGING]added session management and a publication register | improved asynchronism logic in the main process with code transfer to redux saga only | first attempt to use redux as a state store with persistence"; https://github.com/edrlab/thorium-reader/pull/930; ""; closed; 01/22/2020; 05/07/2020; panaC; panaC
929; "[ready][refactor] create reducer for lcp in main process"; https://github.com/edrlab/thorium-reader/pull/929; ""; closed; 01/22/2020; 01/27/2020; panaC; 
928; "[clean up] move streamer interface"; https://github.com/edrlab/thorium-reader/pull/928; ""; closed; 01/22/2020; 01/27/2020; panaC; 
927; "[WIP] moved win-registry to redux-saga"; https://github.com/edrlab/thorium-reader/pull/927; ""; closed; 01/21/2020; 01/23/2020; panaC; 
926; "[WIP]{REFACTORING} Reader"; https://github.com/edrlab/thorium-reader/pull/926; ""; closed; 01/21/2020; 02/18/2020; panaC; 
925; "[ready] fixed #924"; https://github.com/edrlab/thorium-reader/pull/925; ""; closed; 01/20/2020; 01/24/2020; panaC; 
924; "dev: extract main API code into common (it is used from renderer)"; https://github.com/edrlab/thorium-reader/issues/924; ""; closed; 01/17/2020; 01/24/2020; danielweck; panaC
923; "dev: incorrect code folder location HTTP utils (main dependency)"; https://github.com/edrlab/thorium-reader/issues/923; ""; closed; 01/17/2020; 10/14/2020; danielweck; danielweck
922; "dev: move code incorrect folder location (window rectangle main dependency)"; https://github.com/edrlab/thorium-reader/issues/922; ""; closed; 01/17/2020; 10/14/2020; danielweck; danielweck
921; "bug: open publication info modal => syncs other existing opened dialogs with current pub!"; https://github.com/edrlab/thorium-reader/issues/921; ""; closed; 01/17/2020; 01/17/2020; danielweck; panaC
920; "dev: React render() method returns explicit type (should be inferred)"; https://github.com/edrlab/thorium-reader/issues/920; ""; closed; 01/17/2020; 08/26/2022; danielweck; danielweck
919; "Support OS dark mode"; https://github.com/edrlab/thorium-reader/issues/919; ""; open; 01/17/2020; 08/26/2022; coughingmouse; 
918; "the internal link appear when you click and drag a link on production mode"; https://github.com/edrlab/thorium-reader/issues/918; "enhancement,user-interface"; closed; 01/17/2020; 12/06/2021; panaC; danielweck
917; "Images are not displayed properly"; https://github.com/edrlab/thorium-reader/issues/917; ""; closed; 01/12/2020; 04/13/2020; ghost; 
916; "[WIP] split reader and library in renderer folder"; https://github.com/edrlab/thorium-reader/pull/916; ""; closed; 01/09/2020; 01/17/2020; panaC; panaC
915; "I need explanation"; https://github.com/edrlab/thorium-reader/issues/915; ""; closed; 01/09/2020; 03/18/2020; panaC; panaC
914; "readerActions.closeError and streamerActions.stopError is linked to nothing"; https://github.com/edrlab/thorium-reader/issues/914; ""; closed; 01/08/2020; 12/31/2020; panaC; panaC
913; "..."; https://github.com/edrlab/thorium-reader/pull/913; ""; closed; 01/08/2020; 02/18/2020; panaC; panaC
912; "disable net and update redux state"; https://github.com/edrlab/thorium-reader/pull/912; ""; closed; 01/08/2020; 01/09/2020; panaC; panaC
911; "new copy of state in each redux reducer loop"; https://github.com/edrlab/thorium-reader/issues/911; ""; closed; 01/08/2020; 05/06/2020; panaC; panaC
910; "[Proposal] api decorator + redux connect decorator + translator decorator"; https://github.com/edrlab/thorium-reader/pull/910; ""; closed; 01/06/2020; 10/15/2020; panaC; panaC
909; "[WIP][Proposal] redux connect in decorator withour react-redux binding library + translator decorator"; https://github.com/edrlab/thorium-reader/pull/909; ""; closed; 01/06/2020; 01/15/2020; panaC; 
908; "[WIP][proposal] translator decorator"; https://github.com/edrlab/thorium-reader/pull/908; ""; closed; 01/04/2020; 01/15/2020; panaC; 
907; "Panac/fix/i18n set locale promise"; https://github.com/edrlab/thorium-reader/pull/907; ""; closed; 01/03/2020; 01/09/2020; panaC; panaC
906; "Console logging, verbosity levels"; https://github.com/edrlab/thorium-reader/issues/906; ""; closed; 01/03/2020; 08/26/2022; danielweck; 
905; "fixes #889"; https://github.com/edrlab/thorium-reader/pull/905; ""; closed; 01/02/2020; 01/03/2020; panaC; panaC
904; "Thorium (MacOS Catalina) - Cannot turn pages in full screen mode"; https://github.com/edrlab/thorium-reader/issues/904; ""; closed; 12/27/2019; 04/24/2020; wareid; danielweck
903; "[READY] centralization of the starting point for reader and main app"; https://github.com/edrlab/thorium-reader/pull/903; ""; closed; 12/26/2019; 01/09/2020; panaC; panaC
902; "[fix #882, #897] header translation"; https://github.com/edrlab/thorium-reader/pull/902; ""; closed; 12/26/2019; 01/02/2020; panaC; panaC
901; "Abrupt chapter transitions in Thorium"; https://github.com/edrlab/thorium-reader/issues/901; ""; closed; 12/22/2019; 02/01/2020; RobJacobson; 
900; "Secure storage for 'secrets'? (LCP SHA256 passphrases, OAuth access tokens)"; https://github.com/edrlab/thorium-reader/issues/900; "LCP"; closed; 12/19/2019; 09/30/2021; danielweck; danielweck
899; "OPDS2 OAuth access token refresh is only performed when HTTP response is Authentication Document"; https://github.com/edrlab/thorium-reader/issues/899; ""; closed; 12/19/2019; 01/08/2021; danielweck; danielweck
898; "GitHub release check, rate limiting"; https://github.com/edrlab/thorium-reader/issues/898; ""; closed; 12/19/2019; 01/09/2020; danielweck; danielweck
897; "wrong navigation header language when the app is launched"; https://github.com/edrlab/thorium-reader/issues/897; "bug"; closed; 12/18/2019; 01/09/2020; llemeurfr; panaC
896; "book info panel: badly displayed japanese characters"; https://github.com/edrlab/thorium-reader/issues/896; "bug"; closed; 12/18/2019; 05/07/2021; llemeurfr; danielweck
895; "Implement print"; https://github.com/edrlab/thorium-reader/issues/895; "feature"; closed; 12/18/2019; 08/26/2022; llemeurfr; 
894; "LCP: handle the html renewal mode"; https://github.com/edrlab/thorium-reader/issues/894; "LCP"; closed; 12/18/2019; 11/10/2022; llemeurfr; danielweck
893; "LCP / UX better experience if loan extension reaches the limit"; https://github.com/edrlab/thorium-reader/issues/893; "LCP"; closed; 12/18/2019; 08/26/2022; llemeurfr; danielweck
892; "LCP / UX: renew or return a loan"; https://github.com/edrlab/thorium-reader/issues/892; "LCP"; closed; 12/18/2019; 08/26/2022; llemeurfr; danielweck
891; "LCP: better labels for copied/printed status"; https://github.com/edrlab/thorium-reader/issues/891; "LCP"; closed; 12/18/2019; 12/23/2021; llemeurfr; danielweck
890; "LCP: remove un-needed status requests"; https://github.com/edrlab/thorium-reader/issues/890; "LCP"; open; 12/18/2019; 11/11/2022; llemeurfr; danielweck
889; "JS error, uncaught exception (on Windows)"; https://github.com/edrlab/thorium-reader/issues/889; ""; closed; 12/18/2019; 01/09/2020; llemeurfr; danielweck
888; "LCP / UX: check existing passphrases (from the same provider)"; https://github.com/edrlab/thorium-reader/issues/888; "enhancement,LCP"; closed; 12/18/2019; 04/27/2021; llemeurfr; danielweck
887; "EPUB CRC checksum for LCP publications should not include META-INF/license.lcpl?"; https://github.com/edrlab/thorium-reader/issues/887; "LCP"; closed; 12/17/2019; 04/27/2021; danielweck; danielweck
886; "Dark mode in windows, Web Inspector"; https://github.com/edrlab/thorium-reader/issues/886; ""; closed; 12/17/2019; 08/26/2022; danielweck; 
885; "publication ZIP is deallocated (filesystem handle) when last reader window closes (Fixes #884)"; https://github.com/edrlab/thorium-reader/pull/885; ""; closed; 12/12/2019; 12/12/2019; danielweck; 
884; "LCP LSD license update on Windows => book.epub disappear on app exit (instead of deleting immediately), and book.tmplcpl file remains"; https://github.com/edrlab/thorium-reader/issues/884; ""; closed; 12/12/2019; 12/12/2019; danielweck; 
883; "ix for LCP/LSD EPUB ZIP license inject (concurrency)"; https://github.com/edrlab/thorium-reader/pull/883; ""; closed; 12/12/2019; 12/12/2019; danielweck; 
882; "When changing language, tab headers only refresh when switching tab (regression)"; https://github.com/edrlab/thorium-reader/issues/882; ""; closed; 12/12/2019; 01/09/2020; danielweck; panaC
881; "opds2 : groups, facets, metadatas"; https://github.com/edrlab/thorium-reader/pull/881; ""; closed; 12/09/2019; 01/15/2020; panaC; panaC
880; "Unable to see full page height on Windows/Linux"; https://github.com/edrlab/thorium-reader/issues/880; ""; closed; 12/09/2019; 12/12/2019; lexterror; 
879; "[fixed #878] navigation history"; https://github.com/edrlab/thorium-reader/pull/879; ""; closed; 12/09/2019; 12/11/2019; panaC; panaC
878; "Top header tabs (books, catalogs, settings) reset total state of view, does not preserve current OPDS location, search / tags filters, etc."; https://github.com/edrlab/thorium-reader/issues/878; ""; closed; 12/09/2019; 12/11/2019; danielweck; panaC
877; "WIP Work in Progress (DO NOT MERGE)  fix OPDS borrow + misc. code cleanup (type safety -related)"; https://github.com/edrlab/thorium-reader/pull/877; ""; closed; 12/08/2019; 12/09/2019; danielweck; 
876; "Windows registry code cleanup to clarify intent, avoid breaking encapsulation of Electron BrowserWindow internals ('id' was used as indexing for array-like list)"; https://github.com/edrlab/thorium-reader/pull/876; ""; closed; 12/06/2019; 12/07/2019; danielweck; 
875; "Adds OPDS authentication content type header matching"; https://github.com/edrlab/thorium-reader/pull/875; ""; closed; 12/05/2019; 12/07/2019; iisisrael; 
874; "Allows self-signed certs on OPDS feed requests in dev"; https://github.com/edrlab/thorium-reader/pull/874; ""; closed; 12/05/2019; 10/12/2020; iisisrael; 
873; "4/5 -- MERGE DEVELOP WIP - Work in Progress (DO NOT MERGE) fixed reader settings, types, etc."; https://github.com/edrlab/thorium-reader/pull/873; ""; closed; 12/04/2019; 12/04/2019; danielweck; 
872; "3/5 -- MERGE DEVELOP WIP - Work in Progress (DO NOT MERGE) removed unused bookmark code"; https://github.com/edrlab/thorium-reader/pull/872; ""; closed; 12/04/2019; 12/04/2019; danielweck; 
871; "2/5 -- MERGE DEVELOP WIP - Work in Progress (DO NOT MERGE) harmonized React Refs code"; https://github.com/edrlab/thorium-reader/pull/871; ""; closed; 12/04/2019; 12/04/2019; danielweck; 
870; "[READY TO MERGE][improve #864] react router"; https://github.com/edrlab/thorium-reader/pull/870; ""; closed; 12/04/2019; 12/06/2019; panaC; panaC
869; "1/5 *develop merge* WIP - Work in Progress (DO NOT MERGE) OPDS2 mixed view (Groups) and OPDS2 authentication"; https://github.com/edrlab/thorium-reader/pull/869; ""; closed; 12/04/2019; 12/04/2019; danielweck; 
868; "Screenshots - OPDS2 OAuth + LCP hashed passphrase retrieval"; https://github.com/edrlab/thorium-reader/issues/868; ""; closed; 12/04/2019; 12/04/2019; danielweck; 
867; "WIP typing router state from daniel work"; https://github.com/edrlab/thorium-reader/pull/867; ""; closed; 12/04/2019; 12/04/2019; panaC; panaC
866; "Work in Progress (DO NOT MERGE) React Router with state forward of displayType (Grid / List)"; https://github.com/edrlab/thorium-reader/pull/866; ""; closed; 12/04/2019; 12/04/2019; panaC; panaC
865; "MERGE == 1/5 WIP - Work in Progress (DO NOT MERGE) OPDS2 mixed view (Groups) and OPDS2 authentication"; https://github.com/edrlab/thorium-reader/pull/865; ""; closed; 12/04/2019; 12/04/2019; danielweck; 
864; "5/5 WIP - Work in Progress (DO NOT MERGE) React Router with state forward of displayType (Grid / List)"; https://github.com/edrlab/thorium-reader/pull/864; ""; closed; 12/04/2019; 12/04/2019; danielweck; 
863; "4/5 WIP - Work in Progress (DO NOT MERGE) fixed reader settings, types, etc."; https://github.com/edrlab/thorium-reader/pull/863; ""; closed; 12/03/2019; 12/04/2019; danielweck; 
862; "3/5 WIP - Work in Progress (DO NOT MERGE) removed unused bookmark code"; https://github.com/edrlab/thorium-reader/pull/862; ""; closed; 12/03/2019; 12/04/2019; danielweck; 
861; "2/5 WIP - Work in Progress (DO NOT MERGE) harmonized React Refs code"; https://github.com/edrlab/thorium-reader/pull/861; ""; closed; 12/03/2019; 12/04/2019; danielweck; 
860; "Allow self-signed certificates in dev mode"; https://github.com/edrlab/thorium-reader/issues/860; "in pending"; closed; 12/02/2019; 09/02/2021; iisisrael; 
859; "1/5 WIP - Work in Progress (DO NOT MERGE) OPDS2 mixed view (Groups) and OPDS2 authentication"; https://github.com/edrlab/thorium-reader/pull/859; ""; closed; 12/02/2019; 12/04/2019; danielweck; 
858; "Simplification of the DB TypeScript type system"; https://github.com/edrlab/thorium-reader/pull/858; ""; closed; 12/01/2019; 12/01/2019; danielweck; 
857; "Database models: elimination of TypeScript 'any'"; https://github.com/edrlab/thorium-reader/pull/857; ""; closed; 12/01/2019; 12/01/2019; danielweck; 
856; "misc LCP LSD fixes"; https://github.com/edrlab/thorium-reader/pull/856; ""; closed; 11/30/2019; 11/30/2019; danielweck; 
855; "LCP copy rights (character count)"; https://github.com/edrlab/thorium-reader/pull/855; ""; closed; 11/30/2019; 11/30/2019; danielweck; 
854; "Reader crash on manybooks epub"; https://github.com/edrlab/thorium-reader/issues/854; ""; closed; 11/29/2019; 06/08/2020; panaC; 
853; "NPM updates, minor semver, except file-loader which now supports ES modules by default (we use CommonJS, thus the config change)"; https://github.com/edrlab/thorium-reader/pull/853; ""; closed; 11/28/2019; 11/28/2019; danielweck; 
852; "NPM updates, OPDS TAJSON upgrade"; https://github.com/edrlab/thorium-reader/pull/852; ""; closed; 11/22/2019; 11/22/2019; danielweck; 
851; "OPDS2 feeds => crash"; https://github.com/edrlab/thorium-reader/issues/851; ""; closed; 11/22/2019; 01/15/2020; danielweck; 
850; "[FIXES #849]"; https://github.com/edrlab/thorium-reader/pull/850; ""; closed; 11/20/2019; 11/20/2019; panaC; panaC
849; "REGRESSION BUG: catalog view: add/remove OPDS feed requires reloading the view to show changes (should be instant)"; https://github.com/edrlab/thorium-reader/issues/849; "bug,user-interface"; closed; 11/19/2019; 11/20/2019; danielweck; panaC
848; "Repair JEST unit tests"; https://github.com/edrlab/thorium-reader/pull/848; ""; closed; 11/19/2019; 11/19/2019; danielweck; 
847; "Proposed baseline Visual Studio Code workspace settings"; https://github.com/edrlab/thorium-reader/pull/847; ""; closed; 11/19/2019; 11/19/2019; danielweck; 
846; "fixes LCP LSD EPUB ZIP parse filesystem error (Windows)"; https://github.com/edrlab/thorium-reader/pull/846; ""; closed; 11/15/2019; 11/15/2019; danielweck; 
845; "LCP/LSD: on Windows, EPERM rename book.epub.new => book.epub after LCP license update"; https://github.com/edrlab/thorium-reader/issues/845; "bug,LCP"; closed; 11/14/2019; 11/15/2019; danielweck; 
